Iteration, BestFitness
0, 6.65297e+12
1, 5.44878e+12
2, 5.28918e+12
3, 4.60069e+12
4, 4.60069e+12
5, 4.58658e+12
6, 3.84447e+12
7, 3.53936e+12
8, 3.33547e+12
9, 3.23172e+12
10, 3.09993e+12
11, 2.45916e+12
12, 2.16291e+12
13, 2.11877e+12
14, 1.94468e+12
15, 1.87539e+12
16, 1.83937e+12
17, 1.70067e+12
18, 1.48612e+12
19, 1.46035e+12
20, 1.43837e+12
21, 1.29541e+12
22, 1.29541e+12
23, 1.29541e+12
24, 1.27845e+12
25, 1.22706e+12
26, 1.22706e+12
27, 1.12939e+12
28, 1.12489e+12
29, 9.56135e+11
30, 8.87669e+11
31, 8.80694e+11
32, 8.80694e+11
33, 8.51798e+11
34, 8.23778e+11
35, 7.80933e+11
36, 7.30591e+11
37, 7.30591e+11
38, 6.85591e+11
39, 5.75003e+11
40, 5.75003e+11
41, 5.75003e+11
42, 5.56115e+11
43, 5.56115e+11
44, 5.56115e+11
45, 5.56115e+11
46, 5.30251e+11
47, 5.20238e+11
48, 5.0296e+11
49, 4.95667e+11
50, 4.36351e+11
51, 4.36351e+11
52, 4.36351e+11
53, 4.36351e+11
54, 3.7777e+11
55, 3.64423e+11
56, 3.64423e+11
57, 3.64423e+11
58, 3.64423e+11
59, 3.64423e+11
60, 3.50745e+11
61, 3.50745e+11
62, 3.50745e+11
63, 3.40822e+11
64, 3.40822e+11
65, 3.2172e+11
66, 2.99829e+11
67, 2.94099e+11
68, 2.94099e+11
69, 2.94099e+11
70, 2.94099e+11
71, 2.78356e+11
72, 2.72116e+11
73, 2.72116e+11
74, 2.55052e+11
75, 2.47081e+11
76, 2.47081e+11
77, 2.47081e+11
78, 2.47081e+11
79, 2.47081e+11
80, 2.26286e+11
81, 2.20581e+11
82, 2.20581e+11
83, 2.20581e+11
84, 2.16689e+11
85, 2.1375e+11
86, 2.08291e+11
87, 2.08291e+11
88, 2.08291e+11
89, 1.97921e+11
90, 1.92003e+11
91, 1.92003e+11
92, 1.92003e+11
93, 1.92003e+11
94, 1.90843e+11
95, 1.90843e+11
96, 1.90843e+11
97, 1.90843e+11
98, 1.90843e+11
99, 1.90843e+11
100, 1.90843e+11
101, 1.74381e+11
102, 1.74381e+11
103, 1.74381e+11
104, 1.74381e+11
105, 1.72218e+11
106, 1.67613e+11
107, 1.66976e+11
108, 1.66976e+11
109, 1.66976e+11
110, 1.52599e+11
111, 1.49523e+11
112, 1.44226e+11
113, 1.44226e+11
114, 1.44226e+11
115, 1.44226e+11
116, 1.44226e+11
117, 1.40138e+11
118, 1.35111e+11
119, 1.35111e+11
120, 1.35111e+11
121, 1.35111e+11
122, 1.35111e+11
123, 1.35111e+11
124, 1.28862e+11
125, 1.24721e+11
126, 1.24721e+11
127, 1.24721e+11
128, 1.24721e+11
129, 1.24721e+11
130, 1.21696e+11
131, 1.21696e+11
132, 1.21696e+11
133, 1.21696e+11
134, 1.21696e+11
135, 1.21696e+11
136, 1.21696e+11
137, 1.21696e+11
138, 1.18351e+11
139, 1.1752e+11
140, 1.1752e+11
141, 1.1752e+11
142, 1.12852e+11
143, 1.12852e+11
144, 1.12852e+11
145, 1.0905e+11
146, 1.0905e+11
147, 1.0905e+11
148, 1.0905e+11
149, 1.07838e+11
150, 1.07838e+11
151, 1.07838e+11
152, 1.053e+11
153, 1.04303e+11
154, 1.02423e+11
155, 1.00951e+11
156, 1.00951e+11
157, 1.00951e+11
158, 1.00951e+11
159, 1.00468e+11
160, 1.00468e+11
161, 1.00468e+11
162, 1.00468e+11
163, 1.00468e+11
164, 9.74383e+10
165, 9.74383e+10
166, 9.74383e+10
167, 9.74383e+10
168, 9.74383e+10
169, 9.74014e+10
170, 9.52638e+10
171, 9.52638e+10
172, 9.52638e+10
173, 9.49109e+10
174, 9.26282e+10
175, 9.26282e+10
176, 9.26282e+10
177, 9.26282e+10
178, 9.26282e+10
179, 9.17079e+10
180, 9.17079e+10
181, 9.10245e+10
182, 8.95584e+10
183, 8.82083e+10
184, 8.82083e+10
185, 8.82083e+10
186, 8.82083e+10
187, 8.76875e+10
188, 8.76875e+10
189, 8.76875e+10
190, 8.76875e+10
191, 8.76875e+10
192, 8.71005e+10
193, 8.71005e+10
194, 8.61148e+10
195, 8.61148e+10
196, 8.44532e+10
197, 8.32106e+10
198, 8.32106e+10
199, 8.32106e+10
200, 8.32106e+10
201, 8.32106e+10
202, 8.2954e+10
203, 8.22566e+10
204, 8.22566e+10
205, 8.11473e+10
206, 7.97321e+10
207, 7.97321e+10
208, 7.97321e+10
209, 7.97321e+10
210, 7.97321e+10
211, 7.95645e+10
212, 7.89715e+10
213, 7.89715e+10
214, 7.89715e+10
215, 7.71706e+10
216, 7.71706e+10
217, 7.69786e+10
218, 7.69786e+10
219, 7.697e+10
220, 7.66915e+10
221, 7.66003e+10
222, 7.66003e+10
223, 7.66003e+10
224, 7.66003e+10
225, 7.66003e+10
226, 7.66003e+10
227, 7.66003e+10
228, 7.66003e+10
229, 7.66003e+10
230, 7.66003e+10
231, 7.61449e+10
232, 7.61449e+10
233, 7.61449e+10
234, 7.5189e+10
235, 7.5189e+10
236, 7.46495e+10
237, 7.39986e+10
238, 7.39986e+10
239, 7.39986e+10
240, 7.39153e+10
241, 7.35568e+10
242, 7.35568e+10
243, 7.33682e+10
244, 7.3144e+10
245, 7.3144e+10
246, 7.28132e+10
247, 7.28132e+10
248, 7.27381e+10
249, 7.18394e+10
250, 7.16325e+10
251, 7.16325e+10
252, 7.16325e+10
253, 7.16325e+10
254, 7.15254e+10
255, 7.03647e+10
256, 7.03647e+10
257, 7.03647e+10
258, 7.03647e+10
259, 7.03647e+10
260, 6.98492e+10
261, 6.98492e+10
262, 6.98492e+10
263, 6.98492e+10
264, 6.98492e+10
265, 6.96819e+10
266, 6.96819e+10
267, 6.9486e+10
268, 6.9486e+10
269, 6.9486e+10
270, 6.94691e+10
271, 6.90393e+10
272, 6.90393e+10
273, 6.90393e+10
274, 6.90393e+10
275, 6.90393e+10
276, 6.90393e+10
277, 6.86976e+10
278, 6.85778e+10
279, 6.85778e+10
280, 6.85778e+10
281, 6.85778e+10
282, 6.85778e+10
283, 6.83298e+10
284, 6.83298e+10
285, 6.83298e+10
286, 6.83192e+10
287, 6.78758e+10
288, 6.78758e+10
289, 6.78473e+10
290, 6.76417e+10
291, 6.7444e+10
292, 6.7444e+10
293, 6.7444e+10
294, 6.7444e+10
295, 6.7444e+10
296, 6.7444e+10
297, 6.69496e+10
298, 6.67605e+10
299, 6.65651e+10
300, 6.62803e+10
301, 6.62803e+10
302, 6.62803e+10
303, 6.62062e+10
304, 6.62062e+10
305, 6.59369e+10
306, 6.59369e+10
307, 6.57441e+10
308, 6.57441e+10
309, 6.57441e+10
310, 6.57441e+10
311, 6.57441e+10
312, 6.57441e+10
313, 6.57441e+10
314, 6.54034e+10
315, 6.50833e+10
316, 6.50833e+10
317, 6.50833e+10
