Iteration, BestFitness
0, 4.30793e+12
1, 4.30793e+12
2, 3.77106e+12
3, 3.65241e+12
4, 3.44983e+12
5, 3.36299e+12
6, 3.36299e+12
7, 3.12849e+12
8, 3.12849e+12
9, 3.12849e+12
10, 3.12849e+12
11, 3.12849e+12
12, 3.12849e+12
13, 2.70097e+12
14, 2.67267e+12
15, 2.4919e+12
16, 2.35082e+12
17, 2.06191e+12
18, 2.06191e+12
19, 2.06191e+12
20, 2.06191e+12
21, 1.95421e+12
22, 1.95421e+12
23, 1.90953e+12
24, 1.63262e+12
25, 1.60375e+12
26, 1.6022e+12
27, 1.5981e+12
28, 1.55432e+12
29, 1.39886e+12
30, 1.39886e+12
31, 1.39114e+12
32, 1.39114e+12
33, 1.39114e+12
34, 1.39114e+12
35, 1.39114e+12
36, 1.39114e+12
37, 1.39114e+12
38, 1.39114e+12
39, 1.39114e+12
40, 1.39114e+12
41, 1.3644e+12
42, 1.34493e+12
43, 1.34493e+12
44, 1.25859e+12
45, 1.12339e+12
46, 1.12327e+12
47, 1.10821e+12
48, 1.03476e+12
49, 1.00261e+12
50, 1.00261e+12
51, 1.00261e+12
52, 1.00261e+12
53, 9.78875e+11
54, 9.78875e+11
55, 9.59887e+11
56, 8.39813e+11
57, 8.39813e+11
58, 8.17221e+11
59, 8.10038e+11
60, 8.10038e+11
61, 8.10038e+11
62, 8.10038e+11
63, 8.10038e+11
64, 8.10038e+11
65, 8.10038e+11
66, 8.10038e+11
67, 8.10038e+11
68, 8.10038e+11
69, 8.10038e+11
70, 6.30253e+11
71, 6.30253e+11
72, 6.30253e+11
73, 6.30253e+11
74, 6.30253e+11
75, 6.30253e+11
76, 6.30253e+11
77, 6.30253e+11
78, 6.0277e+11
79, 6.0277e+11
80, 6.0277e+11
81, 6.0277e+11
82, 5.8274e+11
83, 5.8274e+11
84, 5.8274e+11
85, 5.5854e+11
86, 5.5854e+11
87, 5.35773e+11
88, 4.89953e+11
89, 4.89953e+11
90, 4.73172e+11
91, 4.73172e+11
92, 4.73172e+11
93, 4.73172e+11
94, 4.73172e+11
95, 4.73172e+11
96, 4.73172e+11
97, 4.73172e+11
98, 4.73172e+11
99, 4.73172e+11
100, 4.73172e+11
101, 4.73172e+11
102, 4.73172e+11
103, 4.73172e+11
104, 4.73172e+11
105, 4.73172e+11
106, 4.73172e+11
107, 4.73172e+11
108, 4.64571e+11
109, 4.64571e+11
110, 4.64571e+11
111, 4.64571e+11
112, 4.00478e+11
113, 3.98065e+11
114, 3.98065e+11
115, 3.98065e+11
116, 3.98065e+11
117, 3.98065e+11
118, 3.98065e+11
119, 3.98065e+11
120, 3.98065e+11
121, 3.98065e+11
122, 3.98065e+11
123, 3.96834e+11
124, 3.96834e+11
125, 3.78986e+11
126, 3.78986e+11
127, 3.78986e+11
128, 3.78986e+11
129, 3.78986e+11
130, 3.78986e+11
131, 3.78986e+11
132, 3.78986e+11
133, 3.78986e+11
134, 3.78986e+11
135, 3.78986e+11
136, 3.78986e+11
137, 3.78986e+11
138, 3.78986e+11
139, 3.78986e+11
140, 3.78986e+11
141, 3.69549e+11
142, 3.5833e+11
143, 3.53248e+11
144, 3.51787e+11
145, 3.51773e+11
146, 3.32596e+11
147, 3.32596e+11
148, 3.14889e+11
149, 3.14889e+11
150, 3.14889e+11
151, 3.14889e+11
152, 3.14889e+11
153, 3.14889e+11
154, 3.14889e+11
155, 2.99697e+11
156, 2.99697e+11
157, 2.99697e+11
158, 2.99697e+11
159, 2.99697e+11
160, 2.83255e+11
161, 2.80884e+11
162, 2.80884e+11
163, 2.80884e+11
164, 2.80884e+11
165, 2.80884e+11
166, 2.80884e+11
167, 2.80884e+11
168, 2.80884e+11
169, 2.80884e+11
170, 2.80884e+11
171, 2.80884e+11
172, 2.70019e+11
173, 2.70019e+11
174, 2.70019e+11
175, 2.70019e+11
176, 2.55219e+11
177, 2.47919e+11
178, 2.33068e+11
179, 2.33068e+11
180, 2.33068e+11
181, 2.33068e+11
182, 2.33068e+11
183, 2.33068e+11
184, 2.33068e+11
185, 2.33068e+11
186, 2.33068e+11
187, 2.33068e+11
188, 2.33068e+11
189, 2.33068e+11
190, 2.33068e+11
191, 2.20333e+11
192, 2.19515e+11
193, 2.17948e+11
194, 2.17833e+11
195, 2.16641e+11
196, 2.16641e+11
197, 2.16641e+11
198, 2.16641e+11
199, 2.13599e+11
200, 2.13599e+11
201, 2.13599e+11
202, 2.13599e+11
203, 2.13599e+11
204, 2.13599e+11
205, 2.13599e+11
206, 2.13599e+11
207, 2.13599e+11
208, 2.13599e+11
209, 2.10191e+11
210, 2.02756e+11
211, 2.02756e+11
212, 2.02756e+11
213, 2.02756e+11
214, 2.02756e+11
215, 1.9262e+11
216, 1.9262e+11
217, 1.9262e+11
218, 1.9262e+11
219, 1.9262e+11
220, 1.9262e+11
221, 1.9262e+11
222, 1.9262e+11
223, 1.9262e+11
224, 1.9262e+11
225, 1.9262e+11
226, 1.9262e+11
227, 1.9262e+11
228, 1.9262e+11
229, 1.9262e+11
230, 1.9262e+11
231, 1.9262e+11
232, 1.9262e+11
233, 1.9262e+11
234, 1.9262e+11
235, 1.9262e+11
236, 1.9262e+11
237, 1.9262e+11
238, 1.9262e+11
239, 1.9262e+11
240, 1.9262e+11
241, 1.9262e+11
242, 1.9262e+11
243, 1.9262e+11
244, 1.9262e+11
245, 1.9262e+11
246, 1.9262e+11
247, 1.9262e+11
248, 1.83796e+11
249, 1.83796e+11
250, 1.83796e+11
251, 1.83796e+11
252, 1.79347e+11
253, 1.79347e+11
254, 1.79347e+11
255, 1.76527e+11
256, 1.76527e+11
257, 1.76527e+11
258, 1.76527e+11
