Iteration, BestFitness
0, 1.10328e+13
1, 9.71611e+12
2, 9.71611e+12
3, 9.71611e+12
4, 9.71611e+12
5, 9.71611e+12
6, 9.40365e+12
7, 8.59289e+12
8, 7.44547e+12
9, 7.43418e+12
10, 7.43418e+12
11, 7.43418e+12
12, 7.43418e+12
13, 7.155e+12
14, 7.12515e+12
15, 6.73689e+12
16, 6.73689e+12
17, 6.3295e+12
18, 6.27709e+12
19, 5.93062e+12
20, 5.87043e+12
21, 5.87043e+12
22, 5.87043e+12
23, 5.72073e+12
24, 5.50676e+12
25, 5.50676e+12
26, 5.50676e+12
27, 5.50676e+12
28, 5.50676e+12
29, 5.50676e+12
30, 5.50676e+12
31, 5.50676e+12
32, 5.50676e+12
33, 5.41651e+12
34, 4.92294e+12
35, 4.89453e+12
36, 4.78513e+12
37, 4.78513e+12
38, 4.78513e+12
39, 4.75628e+12
40, 4.54809e+12
41, 4.54809e+12
42, 4.54809e+12
43, 4.54809e+12
44, 4.54809e+12
45, 4.54809e+12
46, 4.2228e+12
47, 4.16783e+12
48, 4.16783e+12
49, 4.16783e+12
50, 4.04527e+12
51, 3.74031e+12
52, 3.69293e+12
53, 3.55898e+12
54, 3.12779e+12
55, 3.12779e+12
56, 3.12779e+12
57, 3.06667e+12
58, 3.04155e+12
59, 3.04155e+12
60, 3.04155e+12
61, 3.04155e+12
62, 3.04155e+12
63, 3.04155e+12
64, 3.04155e+12
65, 3.04155e+12
66, 3.04155e+12
67, 3.04155e+12
68, 3.04155e+12
69, 3.02048e+12
70, 2.96431e+12
71, 2.96431e+12
72, 2.96431e+12
73, 2.96431e+12
74, 2.96431e+12
75, 2.95518e+12
76, 2.73347e+12
77, 2.61228e+12
78, 2.61228e+12
79, 2.61228e+12
80, 2.61228e+12
81, 2.48085e+12
82, 2.45523e+12
83, 2.45523e+12
84, 2.4534e+12
85, 2.45322e+12
86, 2.38201e+12
87, 2.30463e+12
88, 2.27495e+12
89, 2.27495e+12
90, 2.27495e+12
91, 2.27495e+12
92, 2.25678e+12
93, 2.25678e+12
94, 2.20759e+12
95, 2.20759e+12
96, 2.20759e+12
97, 2.20759e+12
98, 2.20759e+12
99, 2.20759e+12
100, 2.20759e+12
101, 2.20759e+12
102, 2.20759e+12
103, 2.05528e+12
104, 2.02784e+12
105, 2.02784e+12
106, 2.02784e+12
107, 2.02784e+12
108, 2.02784e+12
109, 2.02135e+12
110, 2.0116e+12
111, 1.7449e+12
112, 1.67911e+12
113, 1.67911e+12
114, 1.67911e+12
115, 1.67911e+12
116, 1.67911e+12
117, 1.67911e+12
118, 1.67911e+12
119, 1.67911e+12
120, 1.67911e+12
121, 1.67911e+12
122, 1.67911e+12
123, 1.67911e+12
124, 1.67911e+12
125, 1.67911e+12
126, 1.67911e+12
127, 1.62618e+12
128, 1.60083e+12
129, 1.55483e+12
130, 1.55483e+12
131, 1.55483e+12
132, 1.55483e+12
133, 1.55483e+12
134, 1.55483e+12
135, 1.42955e+12
136, 1.42955e+12
137, 1.42281e+12
138, 1.4162e+12
139, 1.4162e+12
140, 1.4162e+12
141, 1.4162e+12
142, 1.4162e+12
143, 1.4162e+12
144, 1.4162e+12
145, 1.4162e+12
146, 1.4162e+12
147, 1.4162e+12
148, 1.4162e+12
149, 1.4162e+12
150, 1.40399e+12
151, 1.36719e+12
152, 1.36719e+12
153, 1.36719e+12
154, 1.36719e+12
155, 1.36719e+12
156, 1.36719e+12
157, 1.36719e+12
158, 1.36719e+12
159, 1.36719e+12
160, 1.36719e+12
161, 1.36719e+12
162, 1.36719e+12
163, 1.36719e+12
164, 1.36719e+12
165, 1.36719e+12
166, 1.36719e+12
167, 1.33591e+12
168, 1.33359e+12
169, 1.23649e+12
170, 1.23649e+12
171, 1.23649e+12
172, 1.23649e+12
173, 1.23649e+12
174, 1.23649e+12
175, 1.23649e+12
176, 1.23649e+12
177, 1.23649e+12
178, 1.12955e+12
179, 1.12266e+12
180, 1.10855e+12
181, 1.04485e+12
182, 1.04139e+12
183, 1.04139e+12
184, 1.04139e+12
185, 1.04139e+12
186, 1.04139e+12
187, 1.04139e+12
188, 1.04139e+12
189, 1.04139e+12
190, 1.04139e+12
191, 1.04139e+12
192, 1.04139e+12
193, 1.04139e+12
194, 1.04139e+12
195, 1.04139e+12
196, 1.04139e+12
197, 1.04139e+12
198, 1.02853e+12
199, 9.99134e+11
200, 9.99134e+11
201, 9.99134e+11
