Iteration, BestFitness
0, 3.68451e+12
1, 3.68451e+12
2, 3.68451e+12
3, 2.93733e+12
4, 2.93733e+12
5, 2.93733e+12
6, 2.81793e+12
7, 1.95525e+12
8, 1.95525e+12
9, 1.85355e+12
10, 1.64895e+12
11, 1.64895e+12
12, 1.53284e+12
13, 1.23579e+12
14, 1.23579e+12
15, 1.22415e+12
16, 1.03342e+12
17, 1.03342e+12
18, 9.90174e+11
19, 9.78086e+11
20, 9.78086e+11
21, 9.78086e+11
22, 7.28189e+11
23, 6.961e+11
24, 6.961e+11
25, 6.42341e+11
26, 6.40264e+11
27, 6.05945e+11
28, 6.05945e+11
29, 5.70028e+11
30, 5.70028e+11
31, 5.40725e+11
32, 5.11478e+11
33, 4.80444e+11
34, 4.65746e+11
35, 4.3264e+11
36, 4.3264e+11
37, 3.85998e+11
38, 3.85998e+11
39, 3.85998e+11
40, 3.85998e+11
41, 3.85998e+11
42, 3.7735e+11
43, 3.7735e+11
44, 3.62449e+11
45, 3.55868e+11
46, 3.15918e+11
47, 3.15918e+11
48, 2.51194e+11
49, 2.51194e+11
50, 2.51194e+11
51, 2.51194e+11
52, 2.51194e+11
53, 2.51194e+11
54, 2.51194e+11
55, 2.51194e+11
56, 2.51194e+11
57, 2.51194e+11
58, 2.50478e+11
59, 2.50478e+11
60, 2.37871e+11
61, 2.14298e+11
62, 2.14298e+11
63, 2.14298e+11
64, 2.14298e+11
65, 2.14298e+11
66, 2.14298e+11
67, 2.14298e+11
68, 1.91899e+11
69, 1.91899e+11
70, 1.83576e+11
71, 1.83576e+11
72, 1.83576e+11
73, 1.83576e+11
74, 1.83576e+11
75, 1.83576e+11
76, 1.83576e+11
77, 1.83576e+11
78, 1.83576e+11
79, 1.83311e+11
80, 1.83311e+11
81, 1.83311e+11
82, 1.83311e+11
83, 1.78848e+11
84, 1.72638e+11
85, 1.72638e+11
86, 1.72638e+11
87, 1.60899e+11
88, 1.60899e+11
89, 1.60899e+11
90, 1.60899e+11
91, 1.60899e+11
92, 1.53868e+11
93, 1.43761e+11
94, 1.43761e+11
95, 1.4311e+11
96, 1.4311e+11
97, 1.4311e+11
98, 1.4311e+11
99, 1.4311e+11
100, 1.4311e+11
101, 1.4311e+11
102, 1.4311e+11
103, 1.4311e+11
104, 1.4311e+11
105, 1.4311e+11
106, 1.4311e+11
107, 1.30571e+11
108, 1.30571e+11
109, 1.30571e+11
110, 1.30571e+11
