Iteration, BestFitness
0, 3.71861e+11
1, 3.71861e+11
2, 3.59992e+11
3, 3.32909e+11
4, 2.96593e+11
5, 2.96593e+11
6, 2.73814e+11
7, 2.65757e+11
8, 2.39487e+11
9, 2.35899e+11
10, 2.02016e+11
11, 1.99761e+11
12, 1.99761e+11
13, 1.99761e+11
14, 1.89616e+11
15, 1.77111e+11
16, 1.65487e+11
17, 1.63663e+11
18, 1.51066e+11
19, 1.51066e+11
20, 1.51066e+11
21, 1.49363e+11
22, 1.47011e+11
23, 1.34854e+11
24, 1.34854e+11
25, 1.31287e+11
26, 1.31287e+11
27, 1.31287e+11
28, 1.31287e+11
29, 1.31201e+11
30, 1.12037e+11
31, 1.12037e+11
32, 1.12037e+11
33, 1.12037e+11
34, 1.12037e+11
35, 1.0439e+11
36, 1.0439e+11
37, 1.0439e+11
38, 1.0439e+11
39, 1.0439e+11
40, 1.0439e+11
41, 1.0439e+11
42, 1.03806e+11
43, 9.15613e+10
44, 9.15613e+10
45, 9.15613e+10
46, 9.15613e+10
47, 9.06429e+10
48, 9.06429e+10
49, 9.06429e+10
50, 9.06429e+10
51, 9.06429e+10
52, 9.06429e+10
53, 9.06429e+10
54, 9.06429e+10
55, 9.06429e+10
56, 9.06429e+10
57, 8.74468e+10
58, 8.33175e+10
59, 8.33175e+10
60, 8.33175e+10
61, 8.33175e+10
62, 8.33175e+10
63, 8.33175e+10
64, 8.33175e+10
65, 8.33175e+10
66, 8.33175e+10
67, 8.33175e+10
68, 8.33175e+10
69, 8.33175e+10
70, 8.33175e+10
71, 7.99353e+10
72, 7.94932e+10
73, 7.7109e+10
74, 7.7109e+10
75, 7.7109e+10
76, 7.7109e+10
77, 7.7109e+10
78, 7.7109e+10
79, 7.7109e+10
80, 7.55557e+10
81, 7.25617e+10
82, 7.25617e+10
83, 7.25617e+10
84, 7.25617e+10
85, 7.24565e+10
86, 6.28526e+10
87, 6.28526e+10
88, 6.28526e+10
89, 6.28526e+10
90, 6.28526e+10
91, 6.28526e+10
92, 6.28526e+10
93, 6.28526e+10
94, 6.28526e+10
95, 6.28526e+10
96, 6.28526e+10
97, 6.28526e+10
98, 6.28526e+10
99, 6.28526e+10
100, 6.28526e+10
101, 6.28526e+10
102, 6.28526e+10
103, 6.28526e+10
104, 6.28526e+10
105, 6.28526e+10
106, 6.28526e+10
107, 6.28526e+10
108, 6.28526e+10
109, 6.28526e+10
110, 6.28526e+10
111, 6.28526e+10
112, 6.28526e+10
