Iteration, BestFitness
0, 5.55185e+11
1, 5.36357e+11
2, 4.73852e+11
3, 4.45846e+11
4, 4.45846e+11
5, 4.45846e+11
6, 4.45846e+11
7, 4.45846e+11
8, 4.23402e+11
9, 4.08462e+11
10, 4.08462e+11
11, 4.08462e+11
12, 3.89648e+11
13, 3.87013e+11
14, 3.45878e+11
15, 3.44728e+11
16, 3.2533e+11
17, 3.05111e+11
18, 3.05111e+11
19, 2.58582e+11
20, 2.58582e+11
21, 2.58582e+11
22, 2.57533e+11
23, 2.54545e+11
24, 2.54545e+11
25, 2.54545e+11
26, 2.54545e+11
27, 2.54545e+11
28, 2.39619e+11
29, 2.39619e+11
30, 2.39619e+11
31, 2.39619e+11
32, 2.39619e+11
33, 2.39619e+11
34, 2.39619e+11
35, 2.39619e+11
36, 2.39619e+11
37, 2.39619e+11
38, 2.00214e+11
39, 2.00214e+11
40, 2.00214e+11
41, 2.00214e+11
42, 2.00214e+11
43, 1.98366e+11
44, 1.88739e+11
45, 1.88739e+11
46, 1.88739e+11
47, 1.88739e+11
48, 1.88739e+11
49, 1.87132e+11
50, 1.87132e+11
51, 1.87132e+11
52, 1.76514e+11
53, 1.76514e+11
54, 1.76514e+11
55, 1.76514e+11
56, 1.76514e+11
57, 1.76514e+11
58, 1.76514e+11
59, 1.76514e+11
60, 1.76514e+11
61, 1.76514e+11
62, 1.75299e+11
63, 1.75299e+11
64, 1.58206e+11
65, 1.56119e+11
66, 1.5525e+11
67, 1.5525e+11
68, 1.5525e+11
69, 1.5525e+11
70, 1.5525e+11
71, 1.5525e+11
72, 1.5525e+11
73, 1.5525e+11
74, 1.5525e+11
75, 1.5525e+11
76, 1.5525e+11
77, 1.45234e+11
78, 1.45234e+11
79, 1.45234e+11
80, 1.45234e+11
81, 1.45234e+11
82, 1.45234e+11
83, 1.45234e+11
84, 1.45234e+11
85, 1.45234e+11
86, 1.45051e+11
87, 1.45045e+11
88, 1.45045e+11
89, 1.45045e+11
90, 1.45045e+11
91, 1.45045e+11
92, 1.45045e+11
93, 1.45045e+11
94, 1.45045e+11
95, 1.45045e+11
96, 1.45045e+11
97, 1.45045e+11
98, 1.44824e+11
99, 1.44824e+11
100, 1.44824e+11
101, 1.36123e+11
102, 1.36123e+11
103, 1.25688e+11
104, 1.25688e+11
105, 1.23007e+11
106, 1.23007e+11
107, 1.23007e+11
108, 1.23007e+11
109, 1.23007e+11
110, 1.11467e+11
111, 1.11454e+11
112, 1.09954e+11
113, 1.09954e+11
114, 1.09954e+11
115, 1.09954e+11
116, 1.09954e+11
117, 1.09954e+11
118, 1.09954e+11
119, 1.09954e+11
120, 1.09954e+11
121, 1.09954e+11
122, 1.09954e+11
123, 1.09954e+11
124, 1.09954e+11
125, 1.09954e+11
126, 1.09954e+11
127, 1.09954e+11
128, 1.09954e+11
129, 1.09954e+11
130, 1.09954e+11
131, 1.09954e+11
132, 1.09954e+11
133, 1.09954e+11
134, 1.09954e+11
135, 1.09954e+11
136, 1.09954e+11
137, 1.09954e+11
138, 1.09954e+11
139, 1.09954e+11
140, 1.09954e+11
141, 1.09954e+11
142, 1.09954e+11
143, 1.09954e+11
144, 1.09954e+11
145, 1.09954e+11
146, 1.09954e+11
147, 1.09954e+11
148, 1.09954e+11
149, 1.09954e+11
150, 1.09954e+11
151, 1.09954e+11
152, 1.09954e+11
153, 1.09954e+11
154, 1.09954e+11
155, 1.09954e+11
156, 1.09954e+11
157, 1.09954e+11
158, 1.09954e+11
159, 1.09954e+11
160, 1.09954e+11
161, 1.09954e+11
162, 1.09163e+11
163, 1.09163e+11
164, 1.09163e+11
165, 1.09163e+11
166, 1.09163e+11
167, 1.09163e+11
168, 1.09163e+11
169, 1.09163e+11
170, 1.09163e+11
171, 1.09163e+11
172, 1.09163e+11
173, 1.09163e+11
174, 1.09163e+11
175, 1.09163e+11
176, 1.09163e+11
177, 1.09163e+11
178, 1.09163e+11
179, 1.09163e+11
180, 9.63639e+10
181, 9.63639e+10
182, 9.63639e+10
183, 9.63639e+10
184, 9.63639e+10
185, 9.63639e+10
186, 9.63639e+10
187, 9.63639e+10
188, 9.63639e+10
189, 9.63639e+10
190, 9.63639e+10
191, 9.63639e+10
192, 9.63639e+10
193, 9.63639e+10
194, 9.63639e+10
195, 9.63639e+10
196, 9.63639e+10
197, 9.63639e+10
198, 9.63639e+10
199, 9.63639e+10
200, 9.63639e+10
201, 9.63639e+10
