Iteration, BestFitness
0, 2.38109e+17
1, 2.19589e+17
2, 2.79415e+16
3, 3.87732e+15
4, 1.56656e+15
5, 1.56656e+15
6, 4.17895e+14
7, 4.17895e+14
8, 4.17895e+14
9, 4.17895e+14
10, 2.88702e+14
11, 1.64395e+14
12, 1.64395e+14
13, 1.28729e+14
14, 5.72519e+13
15, 5.72519e+13
16, 5.72519e+13
17, 5.72519e+13
18, 3.95351e+13
19, 3.95351e+13
20, 3.95351e+13
21, 3.95351e+13
22, 3.95351e+13
23, 3.95351e+13
24, 3.95351e+13
25, 3.95351e+13
26, 3.95351e+13
27, 1.93492e+13
28, 1.93492e+13
29, 1.93492e+13
30, 1.93492e+13
31, 1.24851e+13
32, 8.67257e+12
33, 8.67257e+12
34, 3.15074e+12
35, 3.15074e+12
36, 3.15074e+12
37, 3.15074e+12
38, 2.25257e+12
39, 1.94927e+12
40, 1.50643e+12
41, 1.50643e+12
42, 1.50643e+12
43, 1.50643e+12
44, 1.50643e+12
45, 1.10143e+12
46, 1.10143e+12
47, 1.10143e+12
48, 1.10143e+12
49, 1.10143e+12
50, 1.10143e+12
51, 1.10143e+12
52, 1.0303e+12
53, 5.60099e+11
54, 5.60099e+11
55, 5.60099e+11
56, 5.60099e+11
57, 5.60099e+11
58, 5.60099e+11
59, 5.60099e+11
60, 5.60099e+11
61, 5.60099e+11
62, 5.60099e+11
63, 5.60099e+11
64, 5.60099e+11
65, 2.60418e+11
66, 2.3745e+11
67, 1.2414e+11
68, 1.2414e+11
69, 1.2414e+11
70, 1.2414e+11
71, 1.2414e+11
72, 1.2414e+11
73, 1.2414e+11
74, 1.2414e+11
75, 1.2414e+11
76, 1.2414e+11
77, 1.02692e+11
78, 1.02692e+11
79, 1.02692e+11
80, 1.02692e+11
81, 1.02692e+11
82, 7.20562e+10
83, 7.20562e+10
84, 4.8174e+10
85, 4.8174e+10
86, 4.8174e+10
87, 4.8174e+10
88, 4.8174e+10
89, 4.8174e+10
90, 4.8174e+10
91, 4.8174e+10
92, 4.8174e+10
93, 4.8174e+10
94, 4.8174e+10
95, 4.8174e+10
96, 4.8174e+10
97, 4.8174e+10
98, 4.8174e+10
99, 2.71324e+10
100, 2.71324e+10
101, 2.71324e+10
102, 2.71324e+10
103, 2.71324e+10
104, 2.71324e+10
105, 2.71324e+10
106, 2.71324e+10
107, 2.71324e+10
108, 2.71324e+10
109, 2.71324e+10
110, 2.71324e+10
111, 2.71324e+10
112, 2.71324e+10
113, 2.35089e+10
114, 2.35089e+10
115, 2.35089e+10
116, 2.35089e+10
117, 2.35089e+10
118, 2.19162e+10
119, 2.19162e+10
120, 2.19162e+10
121, 2.19162e+10
122, 2.19162e+10
123, 2.19162e+10
124, 2.19162e+10
125, 2.19162e+10
126, 1.61754e+10
127, 1.30962e+10
128, 8.69174e+09
129, 8.69174e+09
130, 8.69174e+09
131, 8.69174e+09
132, 8.69174e+09
133, 8.69174e+09
134, 8.69174e+09
135, 8.69174e+09
136, 8.69174e+09
137, 8.69174e+09
138, 8.69174e+09
139, 7.44663e+09
140, 7.44663e+09
141, 7.44663e+09
142, 7.44663e+09
143, 7.44663e+09
144, 7.44663e+09
145, 7.44663e+09
146, 7.44663e+09
147, 7.44663e+09
148, 7.44663e+09
149, 7.44663e+09
150, 7.44663e+09
151, 7.44663e+09
152, 7.44663e+09
153, 7.44663e+09
154, 7.44663e+09
155, 7.44663e+09
156, 7.44663e+09
157, 7.44663e+09
158, 7.44663e+09
159, 7.44663e+09
160, 7.44663e+09
161, 7.44663e+09
162, 7.44663e+09
163, 7.44663e+09
164, 7.44663e+09
165, 7.44663e+09
166, 7.44663e+09
167, 7.44663e+09
168, 7.44663e+09
169, 7.44663e+09
170, 7.44663e+09
171, 7.44663e+09
172, 7.44663e+09
173, 7.44663e+09
174, 7.44663e+09
175, 7.44663e+09
176, 7.44663e+09
177, 7.44663e+09
178, 7.44663e+09
179, 7.44663e+09
180, 7.44663e+09
181, 7.44663e+09
182, 7.44663e+09
183, 7.44663e+09
184, 7.44663e+09
185, 7.44663e+09
186, 7.44663e+09
187, 7.44663e+09
188, 7.44663e+09
189, 7.44663e+09
190, 7.44663e+09
191, 7.44663e+09
192, 7.44663e+09
193, 7.44663e+09
194, 7.44663e+09
195, 7.44663e+09
196, 7.44663e+09
197, 7.44663e+09
198, 7.44663e+09
199, 7.44663e+09
200, 7.44663e+09
201, 7.44663e+09
202, 7.44663e+09
203, 7.44663e+09
204, 7.44663e+09
205, 7.44663e+09
206, 7.44663e+09
207, 7.44663e+09
208, 7.44663e+09
209, 7.44663e+09
210, 7.44663e+09
211, 7.44663e+09
212, 7.44663e+09
213, 7.44663e+09
214, 7.44663e+09
215, 7.44663e+09
216, 7.44663e+09
217, 7.44663e+09
218, 7.44663e+09
219, 7.44663e+09
220, 7.44663e+09
221, 7.44663e+09
222, 7.44663e+09
223, 7.44663e+09
224, 7.44663e+09
225, 7.44663e+09
226, 7.44663e+09
227, 7.44663e+09
228, 7.44663e+09
229, 7.44663e+09
230, 7.44663e+09
231, 7.44663e+09
232, 7.44663e+09
233, 7.44663e+09
234, 7.44663e+09
235, 7.44663e+09
236, 7.44663e+09
237, 7.44663e+09
238, 7.44663e+09
239, 7.44663e+09
240, 7.44663e+09
241, 7.44663e+09
242, 7.44663e+09
243, 7.44663e+09
244, 7.44663e+09
245, 7.44663e+09
246, 7.44663e+09
247, 7.44663e+09
248, 7.44663e+09
249, 7.44663e+09
250, 7.44663e+09
251, 7.44663e+09
252, 7.44663e+09
253, 7.44663e+09
254, 7.44663e+09
255, 7.44663e+09
256, 7.44663e+09
257, 7.44663e+09
258, 7.44663e+09
259, 7.44663e+09
260, 7.44663e+09
261, 7.44663e+09
262, 7.44663e+09
263, 7.44663e+09
264, 7.44663e+09
265, 7.44663e+09
266, 7.44663e+09
267, 7.44663e+09
268, 7.44663e+09
269, 7.44663e+09
270, 7.44663e+09
271, 7.44663e+09
272, 7.44663e+09
273, 7.44663e+09
274, 7.44663e+09
275, 7.44663e+09
276, 7.44663e+09
277, 7.44663e+09
278, 7.44663e+09
279, 7.44663e+09
280, 7.44663e+09
281, 7.44663e+09
282, 7.44663e+09
283, 7.44663e+09
284, 7.44663e+09
285, 7.44663e+09
286, 7.44663e+09
287, 7.44663e+09
288, 7.44663e+09
289, 7.44663e+09
290, 7.44663e+09
291, 7.44663e+09
292, 7.44663e+09
293, 7.44663e+09
294, 7.44663e+09
295, 7.44663e+09
296, 7.44663e+09
297, 7.44663e+09
298, 7.44663e+09
299, 7.44663e+09
300, 7.44663e+09
301, 7.44663e+09
302, 7.44663e+09
303, 7.44663e+09
304, 7.44663e+09
305, 7.44663e+09
306, 7.44663e+09
307, 7.44663e+09
308, 7.44663e+09
309, 7.44663e+09
310, 7.44663e+09
311, 7.44663e+09
312, 7.44663e+09
313, 7.44663e+09
314, 7.44663e+09
315, 7.44663e+09
316, 7.44663e+09
317, 7.44663e+09
318, 7.44663e+09
319, 7.44663e+09
320, 7.44663e+09
321, 7.44663e+09
322, 7.44663e+09
323, 7.44663e+09
324, 7.44663e+09
325, 7.44663e+09
326, 7.44663e+09
327, 7.44663e+09
328, 7.44663e+09
329, 7.44663e+09
330, 7.44663e+09
331, 7.44663e+09
332, 7.44663e+09
333, 7.44663e+09
334, 7.44663e+09
335, 7.44663e+09
336, 7.44663e+09
337, 7.44663e+09
338, 7.44663e+09
339, 7.44663e+09
340, 7.44663e+09
341, 7.44663e+09
342, 7.44663e+09
343, 7.44663e+09
344, 7.44663e+09
345, 7.44663e+09
346, 7.44663e+09
347, 7.44663e+09
348, 7.44663e+09
349, 7.44663e+09
350, 7.44663e+09
351, 7.44663e+09
352, 7.44663e+09
353, 7.44663e+09
354, 7.44663e+09
355, 7.44663e+09
356, 7.44663e+09
357, 7.44663e+09
358, 7.44663e+09
359, 7.44663e+09
360, 7.44663e+09
361, 7.44663e+09
362, 7.44663e+09
363, 7.44663e+09
364, 7.44663e+09
365, 7.44663e+09
366, 7.44663e+09
367, 7.44663e+09
368, 7.44663e+09
369, 7.44663e+09
370, 7.44663e+09
371, 7.44663e+09
372, 7.44663e+09
373, 7.44663e+09
374, 7.44663e+09
375, 7.44663e+09
376, 7.44663e+09
377, 7.44663e+09
378, 7.44663e+09
379, 7.44663e+09
380, 7.44663e+09
381, 7.44663e+09
382, 7.44663e+09
383, 7.44663e+09
384, 7.44663e+09
385, 7.44663e+09
386, 7.44663e+09
387, 7.44663e+09
388, 7.44663e+09
389, 7.44663e+09
390, 7.44663e+09
391, 7.44663e+09
392, 7.44663e+09
393, 7.44663e+09
394, 7.44663e+09
395, 7.44663e+09
396, 7.44663e+09
397, 7.44663e+09
398, 7.44663e+09
399, 7.44663e+09
400, 7.44663e+09
401, 7.44663e+09
402, 7.44663e+09
403, 7.44663e+09
404, 7.44663e+09
405, 7.44663e+09
406, 7.44663e+09
407, 7.44663e+09
408, 7.44663e+09
409, 7.44663e+09
410, 7.44663e+09
411, 7.44663e+09
412, 7.44663e+09
413, 7.44663e+09
414, 7.44663e+09
415, 7.44663e+09
416, 7.44663e+09
417, 7.44663e+09
418, 7.44663e+09
419, 7.44663e+09
420, 7.44663e+09
421, 7.44663e+09
422, 7.44663e+09
423, 7.44663e+09
424, 7.44663e+09
425, 7.44663e+09
426, 7.44663e+09
427, 7.44663e+09
428, 7.44663e+09
429, 7.44663e+09
430, 7.44663e+09
431, 7.44663e+09
432, 7.44663e+09
433, 7.44663e+09
434, 7.44663e+09
435, 7.44663e+09
436, 7.44663e+09
437, 7.44663e+09
438, 7.44663e+09
439, 7.44663e+09
440, 7.44663e+09
441, 7.44663e+09
442, 7.44663e+09
443, 7.44663e+09
444, 7.44663e+09
445, 7.44663e+09
446, 7.44663e+09
447, 7.44663e+09
448, 7.44663e+09
449, 7.44663e+09
450, 7.44663e+09
451, 7.44663e+09
452, 7.44663e+09
453, 7.44663e+09
454, 7.44663e+09
455, 7.44663e+09
456, 7.44663e+09
457, 7.44663e+09
458, 7.44663e+09
459, 7.44663e+09
460, 7.44663e+09
461, 7.44663e+09
462, 7.44663e+09
463, 7.44663e+09
464, 7.44663e+09
465, 7.44663e+09
466, 7.44663e+09
467, 7.44663e+09
468, 7.44663e+09
469, 7.44663e+09
470, 7.44663e+09
471, 7.44663e+09
472, 7.44663e+09
473, 7.44663e+09
474, 7.44663e+09
475, 7.44663e+09
476, 7.44663e+09
477, 7.44663e+09
478, 7.44663e+09
479, 7.44663e+09
480, 7.44663e+09
481, 7.44663e+09
482, 7.44663e+09
483, 7.44663e+09
484, 7.44663e+09
485, 7.44663e+09
486, 7.44663e+09
487, 7.44663e+09
488, 7.44663e+09
489, 7.44663e+09
490, 7.44663e+09
491, 7.44663e+09
492, 7.44663e+09
493, 7.44663e+09
494, 7.44663e+09
495, 7.44663e+09
496, 7.44663e+09
