Iteration, BestFitness
0, 5.70973e+12
1, 3.61345e+12
2, 3.4176e+12
3, 3.4176e+12
4, 2.94698e+12
5, 2.54897e+12
6, 2.54897e+12
7, 2.54897e+12
8, 2.32098e+12
9, 2.32098e+12
10, 2.25696e+12
11, 1.7596e+12
12, 1.7596e+12
13, 1.7596e+12
14, 1.69132e+12
15, 1.17117e+12
16, 9.54291e+11
17, 9.54291e+11
18, 9.54291e+11
19, 9.54291e+11
20, 9.4822e+11
21, 9.44576e+11
22, 9.44576e+11
23, 9.44576e+11
24, 8.31497e+11
25, 6.76589e+11
26, 6.06309e+11
27, 6.06309e+11
28, 6.06309e+11
29, 6.06309e+11
30, 5.37806e+11
31, 4.56435e+11
32, 4.56435e+11
33, 4.56435e+11
34, 4.56435e+11
35, 4.56435e+11
36, 4.2528e+11
37, 3.77216e+11
38, 3.77216e+11
39, 3.77216e+11
40, 3.68202e+11
41, 3.15066e+11
42, 3.15066e+11
43, 2.835e+11
44, 2.835e+11
45, 2.835e+11
46, 2.835e+11
47, 2.835e+11
48, 2.835e+11
49, 2.635e+11
50, 2.40228e+11
51, 2.40228e+11
52, 2.40228e+11
53, 2.40228e+11
54, 2.3093e+11
55, 2.3093e+11
56, 2.3093e+11
57, 2.00977e+11
58, 1.98061e+11
59, 1.98061e+11
60, 1.95702e+11
61, 1.75206e+11
62, 1.73873e+11
63, 1.73873e+11
64, 1.70341e+11
65, 1.63171e+11
66, 1.63171e+11
67, 1.63171e+11
68, 1.63171e+11
69, 1.63171e+11
70, 1.63171e+11
71, 1.63171e+11
72, 1.48828e+11
73, 1.4725e+11
74, 1.44806e+11
75, 1.44806e+11
76, 1.44806e+11
77, 1.42295e+11
78, 1.41414e+11
79, 1.41414e+11
80, 1.41414e+11
81, 1.41414e+11
82, 1.40068e+11
83, 1.38401e+11
84, 1.38401e+11
85, 1.38401e+11
86, 1.26949e+11
87, 1.25723e+11
88, 1.21506e+11
89, 1.21506e+11
90, 1.21506e+11
91, 1.21506e+11
92, 1.21506e+11
93, 1.21506e+11
94, 1.21506e+11
95, 1.17287e+11
96, 1.15236e+11
97, 1.05011e+11
98, 1.05011e+11
99, 1.05011e+11
100, 1.05011e+11
101, 1.05011e+11
102, 1.05011e+11
103, 1.05011e+11
104, 1.05011e+11
105, 1.05011e+11
106, 1.02264e+11
107, 1.02139e+11
108, 1.02139e+11
109, 1.02139e+11
110, 1.02139e+11
111, 1.02139e+11
112, 1.02139e+11
113, 1.02139e+11
114, 1.02139e+11
115, 1.02139e+11
116, 1.02139e+11
117, 1.02139e+11
118, 1.00064e+11
119, 1.00064e+11
120, 1.00064e+11
121, 1.00064e+11
122, 1.00064e+11
123, 1.00064e+11
124, 9.7595e+10
125, 9.7595e+10
126, 9.7595e+10
127, 9.7595e+10
128, 9.7595e+10
129, 9.10545e+10
130, 9.00939e+10
131, 9.00939e+10
132, 9.00939e+10
133, 9.00939e+10
134, 9.00939e+10
135, 9.00939e+10
136, 9.00939e+10
137, 9.00939e+10
138, 9.00939e+10
139, 9.00939e+10
140, 9.00939e+10
141, 9.00939e+10
142, 9.00939e+10
143, 9.00939e+10
144, 9.00939e+10
145, 9.00939e+10
146, 9.00939e+10
147, 9.00939e+10
148, 9.00939e+10
149, 9.00939e+10
150, 9.00939e+10
151, 9.00939e+10
152, 9.00939e+10
153, 9.00939e+10
154, 9.00939e+10
155, 9.00939e+10
156, 9.00939e+10
157, 9.00939e+10
158, 9.00939e+10
159, 9.00939e+10
160, 9.00939e+10
161, 9.00939e+10
162, 9.00939e+10
163, 9.00939e+10
164, 9.00939e+10
165, 9.00939e+10
166, 9.00939e+10
167, 9.00939e+10
168, 9.00939e+10
169, 9.00939e+10
170, 9.00939e+10
171, 9.00939e+10
172, 9.00939e+10
173, 9.00939e+10
174, 9.00939e+10
175, 9.00939e+10
176, 9.00939e+10
177, 9.00939e+10
178, 9.00939e+10
179, 9.00939e+10
180, 9.00939e+10
181, 8.55113e+10
182, 8.55113e+10
183, 8.55113e+10
184, 8.55113e+10
185, 8.55113e+10
186, 8.41114e+10
187, 8.41114e+10
188, 8.41114e+10
189, 8.41114e+10
190, 8.41114e+10
191, 8.41114e+10
192, 8.41114e+10
193, 8.41114e+10
194, 8.41114e+10
195, 8.41114e+10
196, 8.41114e+10
197, 8.41114e+10
198, 8.41114e+10
199, 8.41114e+10
200, 8.41114e+10
201, 8.41114e+10
202, 8.41114e+10
203, 8.41114e+10
204, 8.41114e+10
205, 8.41114e+10
206, 8.41114e+10
207, 8.41114e+10
208, 8.41114e+10
209, 8.41114e+10
210, 8.41114e+10
211, 8.41114e+10
212, 8.41114e+10
213, 8.41114e+10
214, 8.41114e+10
215, 8.41114e+10
216, 8.41114e+10
217, 8.41114e+10
218, 8.41114e+10
219, 8.41114e+10
220, 8.41114e+10
221, 8.41114e+10
222, 8.41114e+10
223, 8.41114e+10
224, 8.41114e+10
225, 8.41114e+10
226, 8.41114e+10
227, 8.41114e+10
228, 8.41114e+10
229, 8.41114e+10
230, 8.41114e+10
231, 8.41114e+10
232, 8.41114e+10
233, 8.41114e+10
234, 8.41114e+10
235, 8.41114e+10
236, 8.41114e+10
237, 8.41114e+10
238, 8.41114e+10
239, 8.18461e+10
240, 8.18461e+10
241, 8.18461e+10
242, 8.18461e+10
243, 8.18461e+10
244, 8.18461e+10
245, 8.18461e+10
246, 8.18461e+10
247, 8.18461e+10
248, 8.18461e+10
249, 8.18461e+10
250, 8.18461e+10
251, 8.18461e+10
252, 8.18461e+10
253, 8.18461e+10
254, 8.18461e+10
255, 8.18461e+10
256, 8.18461e+10
257, 8.18461e+10
258, 8.18461e+10
259, 7.30496e+10
260, 7.30496e+10
261, 7.08371e+10
262, 7.08371e+10
263, 7.08371e+10
264, 7.08371e+10
265, 7.08371e+10
266, 7.08371e+10
267, 7.08371e+10
268, 7.08371e+10
269, 7.08371e+10
270, 7.08371e+10
271, 7.08371e+10
272, 7.08371e+10
273, 7.08371e+10
274, 7.08371e+10
275, 7.08371e+10
276, 7.08371e+10
277, 7.08371e+10
278, 7.08371e+10
279, 7.08371e+10
280, 7.08371e+10
281, 7.08371e+10
282, 7.08371e+10
283, 7.08371e+10
284, 7.08371e+10
285, 7.08371e+10
286, 7.08371e+10
287, 7.08371e+10
288, 7.08371e+10
289, 7.08371e+10
290, 7.08371e+10
291, 7.08371e+10
292, 7.08371e+10
293, 7.08371e+10
294, 7.08371e+10
295, 7.08371e+10
296, 7.08371e+10
297, 7.08371e+10
298, 7.08371e+10
299, 7.08371e+10
300, 7.08371e+10
301, 7.08371e+10
302, 7.08371e+10
303, 7.08371e+10
304, 7.08371e+10
305, 7.08371e+10
306, 7.08371e+10
307, 7.08371e+10
308, 7.08371e+10
309, 7.08371e+10
310, 7.08371e+10
311, 7.08371e+10
312, 7.08371e+10
313, 7.08371e+10
314, 7.08371e+10
315, 7.08371e+10
316, 7.08371e+10
317, 7.08371e+10
318, 7.08371e+10
319, 7.08371e+10
320, 7.08371e+10
321, 7.08371e+10
322, 7.08371e+10
323, 7.08371e+10
324, 7.08371e+10
325, 7.08371e+10
326, 7.08371e+10
327, 7.08371e+10
328, 7.08371e+10
329, 7.08371e+10
330, 7.08371e+10
331, 7.08371e+10
332, 7.08371e+10
333, 7.08371e+10
334, 7.08371e+10
335, 7.08371e+10
336, 7.08371e+10
337, 7.08371e+10
338, 7.08371e+10
339, 7.08371e+10
340, 7.08371e+10
341, 7.08371e+10
342, 7.08371e+10
343, 7.08371e+10
344, 7.08371e+10
345, 7.08371e+10
346, 7.08371e+10
347, 7.08371e+10
348, 7.08371e+10
349, 7.08371e+10
350, 7.08371e+10
351, 7.08371e+10
352, 7.08371e+10
353, 7.08371e+10
354, 7.08371e+10
355, 7.08371e+10
356, 7.08371e+10
357, 7.08371e+10
358, 7.08371e+10
359, 7.08371e+10
360, 7.08371e+10
361, 7.08371e+10
362, 7.08371e+10
363, 7.08371e+10
364, 7.08371e+10
365, 7.08371e+10
366, 7.08371e+10
367, 7.08371e+10
368, 7.08371e+10
369, 7.08371e+10
370, 7.08371e+10
371, 7.08371e+10
372, 7.08371e+10
373, 7.08371e+10
374, 7.08371e+10
375, 7.08371e+10
376, 7.08371e+10
377, 7.08371e+10
378, 7.08371e+10
379, 7.08371e+10
380, 7.08371e+10
381, 7.08371e+10
382, 7.08371e+10
383, 7.08371e+10
384, 7.08371e+10
385, 7.08371e+10
386, 7.08371e+10
387, 7.08371e+10
388, 7.08371e+10
389, 7.08371e+10
390, 7.08371e+10
391, 7.08371e+10
392, 7.08371e+10
393, 7.08371e+10
394, 7.08371e+10
395, 7.08371e+10
396, 7.08371e+10
397, 7.08371e+10
398, 7.08371e+10
399, 7.08371e+10
400, 7.08371e+10
401, 7.08371e+10
402, 7.08371e+10
403, 7.08371e+10
404, 7.08371e+10
