Iteration, BestFitness
0, 4.25674e+11
1, 4.25674e+11
2, 4.25674e+11
3, 4.25674e+11
4, 3.74293e+11
5, 3.01842e+11
6, 2.82894e+11
7, 2.58131e+11
8, 2.58131e+11
9, 2.47909e+11
10, 2.42761e+11
11, 1.96103e+11
12, 1.89514e+11
13, 1.82999e+11
14, 1.82999e+11
15, 1.78379e+11
16, 1.34032e+11
17, 1.34032e+11
18, 1.34032e+11
19, 1.29527e+11
20, 1.29527e+11
21, 1.18794e+11
22, 1.18794e+11
23, 1.18794e+11
24, 1.18794e+11
25, 1.18423e+11
26, 1.08472e+11
27, 1.07738e+11
28, 1.07738e+11
29, 1.07738e+11
30, 1.07738e+11
31, 1.07738e+11
32, 1.07738e+11
33, 1.00798e+11
34, 1.00798e+11
35, 1.00798e+11
36, 1.00798e+11
37, 1.00798e+11
38, 1.00798e+11
39, 9.75221e+10
40, 9.75221e+10
41, 9.75221e+10
42, 9.75221e+10
43, 9.75221e+10
44, 9.75221e+10
45, 9.75221e+10
46, 9.57326e+10
47, 9.0622e+10
48, 9.0622e+10
49, 7.38457e+10
50, 7.38457e+10
51, 7.38457e+10
52, 7.38457e+10
53, 7.38457e+10
54, 7.38457e+10
55, 7.38457e+10
56, 7.38457e+10
57, 7.38457e+10
58, 7.38457e+10
59, 7.38457e+10
60, 7.38457e+10
61, 7.38457e+10
62, 7.38457e+10
63, 7.38457e+10
64, 7.38457e+10
65, 7.38457e+10
66, 7.38457e+10
67, 7.38457e+10
68, 7.38457e+10
69, 7.38457e+10
70, 7.31689e+10
71, 7.12512e+10
72, 7.12512e+10
73, 7.12512e+10
74, 7.12512e+10
75, 7.12512e+10
76, 7.12512e+10
77, 7.12512e+10
78, 7.12512e+10
79, 7.12512e+10
80, 7.12512e+10
81, 7.12512e+10
82, 7.12512e+10
83, 7.12512e+10
84, 7.12512e+10
85, 7.12512e+10
86, 7.12512e+10
87, 7.12512e+10
88, 7.12512e+10
89, 7.12512e+10
90, 7.12512e+10
91, 7.12512e+10
92, 7.12512e+10
93, 7.12512e+10
94, 7.12512e+10
95, 7.12512e+10
96, 7.12512e+10
97, 7.12512e+10
98, 7.12512e+10
99, 7.12512e+10
100, 7.12512e+10
101, 6.7872e+10
102, 6.7872e+10
103, 6.7872e+10
104, 6.28856e+10
105, 6.28856e+10
106, 6.28856e+10
107, 6.28856e+10
108, 6.28856e+10
109, 6.28856e+10
110, 6.28856e+10
111, 6.28856e+10
112, 6.28856e+10
113, 5.89446e+10
114, 5.79803e+10
115, 5.79803e+10
116, 5.79803e+10
117, 5.79803e+10
118, 5.79803e+10
119, 5.79803e+10
120, 5.79803e+10
121, 5.79803e+10
122, 5.79803e+10
123, 5.79803e+10
124, 5.79803e+10
125, 5.79803e+10
126, 5.79803e+10
127, 5.79803e+10
128, 5.79803e+10
129, 5.79803e+10
130, 5.79803e+10
131, 5.79803e+10
132, 5.79803e+10
133, 5.79803e+10
134, 5.79803e+10
135, 5.79803e+10
136, 5.79803e+10
137, 5.79803e+10
138, 5.79803e+10
139, 5.79803e+10
140, 5.79803e+10
141, 5.79803e+10
142, 5.79803e+10
143, 5.79803e+10
144, 5.79803e+10
145, 5.79803e+10
146, 5.79803e+10
147, 5.79803e+10
148, 5.79803e+10
149, 5.79803e+10
150, 5.79803e+10
151, 5.79803e+10
152, 5.79803e+10
153, 5.79803e+10
154, 5.79803e+10
155, 5.79803e+10
156, 5.79803e+10
157, 5.26494e+10
158, 5.00723e+10
159, 5.00723e+10
160, 5.00723e+10
161, 5.00723e+10
162, 5.00723e+10
163, 5.00723e+10
164, 5.00723e+10
165, 5.00723e+10
166, 5.00723e+10
167, 5.00723e+10
168, 5.00723e+10
169, 5.00723e+10
170, 5.00723e+10
171, 5.00723e+10
172, 5.00723e+10
173, 5.00723e+10
174, 5.00723e+10
175, 5.00723e+10
176, 5.00723e+10
177, 5.00723e+10
178, 5.00723e+10
179, 5.00723e+10
180, 5.00723e+10
181, 5.00723e+10
182, 5.00723e+10
183, 5.00723e+10
184, 5.00723e+10
185, 5.00723e+10
186, 5.00723e+10
187, 5.00723e+10
188, 5.00723e+10
189, 5.00723e+10
190, 5.00723e+10
191, 5.00723e+10
192, 5.00723e+10
193, 5.00723e+10
194, 5.00723e+10
195, 5.00723e+10
196, 5.00723e+10
197, 5.00723e+10
198, 5.00723e+10
199, 5.00723e+10
200, 5.00723e+10
201, 5.00723e+10
202, 5.00723e+10
203, 5.00723e+10
204, 5.00723e+10
205, 5.00723e+10
206, 5.00723e+10
207, 5.00723e+10
208, 5.00723e+10
209, 5.00723e+10
210, 5.00723e+10
211, 5.00723e+10
212, 5.00723e+10
213, 5.00723e+10
214, 5.00723e+10
215, 5.00723e+10
216, 5.00723e+10
217, 5.00723e+10
218, 5.00723e+10
219, 5.00723e+10
220, 5.00723e+10
221, 5.00723e+10
222, 5.00723e+10
223, 5.00723e+10
224, 5.00723e+10
225, 4.82354e+10
226, 4.75438e+10
227, 4.74025e+10
228, 4.74025e+10
229, 4.74025e+10
230, 4.74025e+10
231, 4.74025e+10
232, 4.74025e+10
233, 4.74025e+10
234, 4.74025e+10
235, 4.74025e+10
236, 4.74025e+10
237, 4.74025e+10
238, 4.74025e+10
239, 4.74025e+10
240, 4.74025e+10
241, 4.74025e+10
242, 4.74025e+10
243, 4.74025e+10
244, 4.74025e+10
245, 4.74025e+10
246, 4.74025e+10
247, 4.74025e+10
248, 4.74025e+10
249, 4.74025e+10
250, 4.74025e+10
251, 4.74025e+10
252, 4.74025e+10
253, 4.74025e+10
254, 4.74025e+10
255, 4.74025e+10
256, 4.74025e+10
257, 4.74025e+10
258, 4.74025e+10
259, 4.74025e+10
260, 4.74025e+10
261, 4.70518e+10
262, 4.49497e+10
263, 4.49497e+10
264, 4.49497e+10
265, 4.49497e+10
266, 4.49497e+10
267, 4.49497e+10
268, 4.49497e+10
269, 4.49497e+10
270, 4.49497e+10
271, 4.49497e+10
272, 4.49497e+10
273, 4.49497e+10
274, 4.48514e+10
275, 4.48514e+10
276, 4.48514e+10
277, 4.48514e+10
278, 4.48514e+10
279, 4.48514e+10
280, 4.48514e+10
281, 4.48514e+10
282, 4.44188e+10
283, 4.44188e+10
284, 4.44188e+10
285, 4.44188e+10
286, 4.44188e+10
287, 4.44188e+10
288, 4.44188e+10
289, 4.44188e+10
290, 4.44188e+10
291, 4.44188e+10
292, 4.44188e+10
293, 4.44188e+10
294, 4.44188e+10
295, 4.44188e+10
296, 4.44188e+10
297, 4.44188e+10
298, 4.44188e+10
299, 4.36453e+10
300, 4.36453e+10
301, 4.36453e+10
302, 4.36453e+10
303, 4.36453e+10
304, 4.36453e+10
305, 4.36453e+10
306, 4.36453e+10
307, 4.36453e+10
308, 4.2744e+10
309, 4.2744e+10
310, 4.2744e+10
311, 4.2744e+10
312, 4.24964e+10
313, 4.24964e+10
314, 4.24964e+10
315, 4.24964e+10
316, 4.24964e+10
317, 4.24964e+10
318, 4.24964e+10
319, 4.24964e+10
320, 4.24964e+10
321, 4.24964e+10
322, 4.24964e+10
323, 4.24964e+10
324, 4.24964e+10
325, 4.24964e+10
326, 4.24964e+10
327, 4.24964e+10
328, 4.24964e+10
329, 4.24964e+10
330, 4.24964e+10
331, 4.07496e+10
332, 4.07496e+10
333, 4.07496e+10
334, 4.07496e+10
335, 4.07496e+10
336, 4.07496e+10
337, 4.07496e+10
338, 4.07496e+10
339, 4.07496e+10
340, 3.97267e+10
341, 3.97267e+10
342, 3.97267e+10
343, 3.97267e+10
344, 3.97267e+10
345, 3.97267e+10
346, 3.97267e+10
347, 3.97267e+10
348, 3.97267e+10
349, 3.97267e+10
350, 3.97267e+10
351, 3.97267e+10
352, 3.97267e+10
353, 3.97267e+10
354, 3.97267e+10
355, 3.97267e+10
356, 3.97267e+10
357, 3.97267e+10
358, 3.97267e+10
359, 3.97267e+10
360, 3.97267e+10
361, 3.97267e+10
362, 3.97267e+10
363, 3.97267e+10
364, 3.97267e+10
365, 3.97267e+10
366, 3.97267e+10
367, 3.97267e+10
368, 3.97267e+10
369, 3.97267e+10
370, 3.97267e+10
371, 3.97267e+10
372, 3.97267e+10
373, 3.97267e+10
374, 3.97267e+10
375, 3.97267e+10
376, 3.97267e+10
377, 3.97267e+10
378, 3.97267e+10
379, 3.97267e+10
380, 3.97267e+10
381, 3.88798e+10
382, 3.88798e+10
383, 3.88798e+10
384, 3.88798e+10
385, 3.88798e+10
386, 3.88798e+10
387, 3.88798e+10
388, 3.88798e+10
389, 3.88798e+10
390, 3.88798e+10
391, 3.88798e+10
392, 3.88798e+10
393, 3.88798e+10
394, 3.88798e+10
395, 3.88798e+10
396, 3.88798e+10
397, 3.88798e+10
398, 3.88798e+10
399, 3.88798e+10
400, 3.88798e+10
401, 3.88798e+10
402, 3.88798e+10
403, 3.88798e+10
404, 3.88798e+10
405, 3.88798e+10
406, 3.88798e+10
407, 3.88798e+10
408, 3.88798e+10
409, 3.88798e+10
410, 3.88798e+10
411, 3.88798e+10
412, 3.88798e+10
413, 3.88798e+10
414, 3.88798e+10
415, 3.88798e+10
416, 3.88798e+10
417, 3.88798e+10
418, 3.88798e+10
419, 3.88798e+10
420, 3.88798e+10
421, 3.88798e+10
422, 3.88798e+10
423, 3.88798e+10
424, 3.88798e+10
425, 3.88798e+10
426, 3.83027e+10
427, 3.83027e+10
428, 3.83027e+10
429, 3.83027e+10
430, 3.83027e+10
431, 3.83027e+10
432, 3.83027e+10
433, 3.83027e+10
434, 3.83027e+10
435, 3.83027e+10
436, 3.83027e+10
437, 3.83027e+10
438, 3.83027e+10
439, 3.83027e+10
440, 3.83027e+10
441, 3.83027e+10
442, 3.81966e+10
443, 3.81966e+10
444, 3.81966e+10
445, 3.81966e+10
446, 3.81966e+10
447, 3.81966e+10
448, 3.81966e+10
449, 3.81966e+10
450, 3.81966e+10
451, 3.81966e+10
452, 3.81966e+10
453, 3.81966e+10
454, 3.81966e+10
455, 3.81966e+10
456, 3.79092e+10
457, 3.77413e+10
458, 3.77413e+10
459, 3.77413e+10
460, 3.77413e+10
461, 3.77413e+10
462, 3.77413e+10
463, 3.77413e+10
464, 3.77413e+10
465, 3.77413e+10
466, 3.77413e+10
467, 3.77413e+10
468, 3.77413e+10
469, 3.77413e+10
470, 3.77413e+10
471, 3.77413e+10
472, 3.77413e+10
473, 3.77413e+10
474, 3.77413e+10
475, 3.77413e+10
476, 3.77413e+10
477, 3.77413e+10
478, 3.77413e+10
479, 3.77413e+10
480, 3.77413e+10
481, 3.77413e+10
482, 3.77413e+10
483, 3.77413e+10
484, 3.77413e+10
485, 3.77413e+10
486, 3.77413e+10
487, 3.77413e+10
488, 3.77413e+10
489, 3.77413e+10
490, 3.77413e+10
491, 3.77413e+10
492, 3.77413e+10
493, 3.77413e+10
494, 3.77413e+10
495, 3.77413e+10
496, 3.77413e+10
497, 3.77413e+10
498, 3.77413e+10
499, 3.77413e+10
500, 3.77413e+10
501, 3.77413e+10
502, 3.77413e+10
503, 3.77413e+10
504, 3.77413e+10
505, 3.77413e+10
506, 3.77413e+10
507, 3.77413e+10
508, 3.76366e+10
509, 3.76366e+10
510, 3.76366e+10
511, 3.76366e+10
512, 3.76366e+10
513, 3.76366e+10
514, 3.76366e+10
515, 3.76366e+10
516, 3.76366e+10
517, 3.76366e+10
518, 3.76366e+10
519, 3.76366e+10
520, 3.76366e+10
521, 3.76366e+10
522, 3.76366e+10
523, 3.76366e+10
524, 3.76366e+10
525, 3.76366e+10
526, 3.76366e+10
527, 3.76366e+10
528, 3.76366e+10
529, 3.76366e+10
530, 3.76366e+10
531, 3.76366e+10
532, 3.76366e+10
533, 3.76366e+10
534, 3.76366e+10
535, 3.76366e+10
536, 3.76366e+10
537, 3.76366e+10
538, 3.76366e+10
539, 3.76366e+10
540, 3.76366e+10
541, 3.76366e+10
542, 3.76366e+10
543, 3.76366e+10
544, 3.76366e+10
545, 3.76366e+10
546, 3.76366e+10
547, 3.76366e+10
548, 3.76366e+10
549, 3.76366e+10
550, 3.76366e+10
551, 3.76366e+10
552, 3.76366e+10
553, 3.76366e+10
554, 3.76366e+10
555, 3.76366e+10
556, 3.76366e+10
557, 3.76366e+10
558, 3.76366e+10
559, 3.76366e+10
560, 3.76366e+10
561, 3.76366e+10
562, 3.76366e+10
563, 3.76366e+10
564, 3.76366e+10
565, 3.76366e+10
566, 3.76366e+10
567, 3.76366e+10
568, 3.76366e+10
569, 3.76366e+10
570, 3.76366e+10
571, 3.76366e+10
572, 3.76366e+10
573, 3.76366e+10
574, 3.76366e+10
575, 3.76366e+10
576, 3.76366e+10
577, 3.76366e+10
578, 3.76366e+10
579, 3.76366e+10
580, 3.76366e+10
581, 3.76366e+10
582, 3.76366e+10
583, 3.76366e+10
584, 3.76366e+10
585, 3.76366e+10
586, 3.76366e+10
587, 3.76366e+10
588, 3.76366e+10
589, 3.76366e+10
590, 3.76366e+10
591, 3.76366e+10
592, 3.76366e+10
593, 3.76366e+10
594, 3.76366e+10
595, 3.76366e+10
596, 3.76366e+10
597, 3.76366e+10
598, 3.76366e+10
599, 3.76366e+10
600, 3.76366e+10
601, 3.76366e+10
602, 3.76366e+10
603, 3.76366e+10
604, 3.76366e+10
605, 3.76366e+10
606, 3.76366e+10
607, 3.76366e+10
608, 3.76366e+10
609, 3.76366e+10
610, 3.76366e+10
611, 3.76366e+10
612, 3.76366e+10
613, 3.76366e+10
614, 3.76366e+10
615, 3.76366e+10
616, 3.76366e+10
617, 3.76366e+10
618, 3.76366e+10
619, 3.76366e+10
620, 3.76366e+10
621, 3.76366e+10
622, 3.76366e+10
623, 3.76366e+10
624, 3.76366e+10
625, 3.76366e+10
626, 3.76366e+10
627, 3.76366e+10
628, 3.76366e+10
629, 3.76366e+10
630, 3.76366e+10
631, 3.76366e+10
632, 3.76366e+10
633, 3.76366e+10
634, 3.76366e+10
635, 3.76366e+10
636, 3.76366e+10
637, 3.76366e+10
638, 3.76366e+10
639, 3.76366e+10
640, 3.76366e+10
641, 3.76366e+10
642, 3.76366e+10
643, 3.76366e+10
644, 3.76366e+10
645, 3.76366e+10
646, 3.76366e+10
647, 3.76366e+10
648, 3.76366e+10
649, 3.76366e+10
650, 3.76366e+10
651, 3.76366e+10
652, 3.76366e+10
653, 3.76366e+10
654, 3.76366e+10
655, 3.76366e+10
656, 3.76366e+10
657, 3.76366e+10
658, 3.76366e+10
659, 3.76366e+10
660, 3.76366e+10
661, 3.76366e+10
662, 3.76366e+10
663, 3.76366e+10
664, 3.76366e+10
665, 3.76366e+10
666, 3.76366e+10
667, 3.76366e+10
668, 3.76366e+10
669, 3.76366e+10
670, 3.76366e+10
671, 3.76366e+10
672, 3.76366e+10
673, 3.76366e+10
674, 3.76366e+10
675, 3.76366e+10
676, 3.76366e+10
677, 3.76366e+10
678, 3.76366e+10
679, 3.76366e+10
680, 3.76366e+10
681, 3.76366e+10
682, 3.76366e+10
683, 3.76366e+10
684, 3.76366e+10
685, 3.76366e+10
686, 3.76366e+10
687, 3.76366e+10
688, 3.76366e+10
689, 3.76366e+10
690, 3.76366e+10
691, 3.76366e+10
692, 3.76366e+10
693, 3.76366e+10
694, 3.76366e+10
695, 3.76366e+10
696, 3.76366e+10
697, 3.76366e+10
698, 3.76366e+10
699, 3.76366e+10
700, 3.76366e+10
701, 3.76366e+10
702, 3.76366e+10
703, 3.76366e+10
704, 3.76366e+10
705, 3.76366e+10
706, 3.76366e+10
707, 3.76366e+10
708, 3.76366e+10
709, 3.76366e+10
710, 3.76366e+10
711, 3.76366e+10
712, 3.76366e+10
713, 3.76366e+10
714, 3.76366e+10
715, 3.76366e+10
716, 3.76366e+10
717, 3.76366e+10
718, 3.76366e+10
719, 3.76366e+10
720, 3.76366e+10
721, 3.76366e+10
722, 3.76366e+10
723, 3.76366e+10
724, 3.76366e+10
725, 3.76366e+10
726, 3.76366e+10
727, 3.76366e+10
728, 3.76366e+10
729, 3.76366e+10
730, 3.76366e+10
731, 3.76366e+10
732, 3.76366e+10
733, 3.76366e+10
734, 3.76366e+10
735, 3.76366e+10
736, 3.76366e+10
737, 3.76366e+10
738, 3.76366e+10
739, 3.76366e+10
740, 3.76366e+10
741, 3.76366e+10
742, 3.76366e+10
743, 3.76366e+10
744, 3.76366e+10
745, 3.76366e+10
746, 3.76366e+10
747, 3.76366e+10
748, 3.76366e+10
749, 3.76366e+10
750, 3.76366e+10
751, 3.76366e+10
752, 3.76366e+10
753, 3.76366e+10
754, 3.76366e+10
755, 3.76366e+10
756, 3.76366e+10
757, 3.76366e+10
758, 3.76366e+10
759, 3.76366e+10
760, 3.76366e+10
761, 3.76366e+10
762, 3.76366e+10
763, 3.76366e+10
764, 3.76366e+10
765, 3.76366e+10
766, 3.76366e+10
767, 3.76366e+10
768, 3.76366e+10
769, 3.76366e+10
770, 3.76366e+10
771, 3.76366e+10
772, 3.76366e+10
773, 3.76366e+10
774, 3.76366e+10
775, 3.76366e+10
776, 3.76366e+10
777, 3.76366e+10
778, 3.76366e+10
779, 3.76366e+10
780, 3.76366e+10
781, 3.76366e+10
782, 3.76366e+10
783, 3.76366e+10
784, 3.76366e+10
785, 3.72889e+10
786, 3.72889e+10
787, 3.72889e+10
788, 3.72889e+10
789, 3.72889e+10
790, 3.72889e+10
791, 3.72889e+10
792, 3.72889e+10
793, 3.72889e+10
794, 3.72889e+10
795, 3.72889e+10
