Iteration, BestFitness
0, 7.76365e+15
1, 5.90283e+15
2, 2.31114e+14
3, 2.31114e+14
4, 2.31114e+14
5, 2.31114e+14
6, 2.31114e+14
7, 1.41289e+14
8, 9.85917e+13
9, 9.85917e+13
10, 9.85917e+13
11, 9.85917e+13
12, 9.85917e+13
13, 9.85917e+13
14, 9.85917e+13
15, 9.85917e+13
16, 8.46741e+13
17, 5.58519e+13
18, 5.00996e+13
19, 5.00996e+13
20, 4.51558e+13
21, 4.51558e+13
22, 4.51558e+13
23, 4.51558e+13
24, 4.51558e+13
25, 4.51558e+13
26, 4.51558e+13
27, 1.84332e+13
28, 1.84332e+13
29, 1.72747e+13
30, 1.72747e+13
31, 1.72747e+13
32, 1.72747e+13
33, 1.72747e+13
34, 9.64195e+12
35, 9.64195e+12
36, 9.64195e+12
37, 9.64195e+12
38, 9.20731e+12
39, 9.20731e+12
40, 8.21186e+12
41, 8.21186e+12
42, 6.35389e+12
43, 6.35389e+12
44, 6.35389e+12
45, 6.35389e+12
46, 6.35389e+12
47, 6.35389e+12
48, 6.35389e+12
49, 5.64152e+12
50, 5.64152e+12
51, 4.62163e+12
52, 4.61529e+12
53, 4.45102e+12
54, 4.45102e+12
55, 4.45102e+12
56, 3.64706e+12
57, 3.64706e+12
58, 3.6395e+12
59, 3.38237e+12
60, 3.38237e+12
61, 3.38237e+12
62, 3.38237e+12
63, 3.38237e+12
64, 3.38237e+12
65, 3.38237e+12
66, 3.38237e+12
67, 3.38237e+12
68, 3.38237e+12
69, 3.38237e+12
70, 3.38237e+12
71, 3.38237e+12
72, 3.38237e+12
73, 3.38237e+12
74, 3.38237e+12
75, 3.38237e+12
76, 3.38237e+12
77, 2.88713e+12
78, 2.88713e+12
79, 2.88713e+12
80, 2.88713e+12
81, 2.88713e+12
82, 2.88713e+12
83, 2.88713e+12
84, 2.88713e+12
85, 2.88713e+12
86, 2.60529e+12
87, 2.60529e+12
88, 2.60529e+12
89, 1.99219e+12
90, 1.96583e+12
91, 1.96583e+12
92, 1.94543e+12
93, 1.94543e+12
94, 1.94543e+12
95, 1.94543e+12
96, 1.94543e+12
97, 1.94543e+12
98, 1.94543e+12
99, 1.94543e+12
100, 1.94543e+12
101, 1.94543e+12
102, 1.76643e+12
103, 1.76643e+12
104, 1.76643e+12
105, 1.76643e+12
106, 1.76643e+12
107, 1.76643e+12
108, 1.76643e+12
109, 1.76643e+12
110, 1.7516e+12
111, 1.44076e+12
112, 1.44076e+12
113, 1.44076e+12
114, 1.44076e+12
115, 1.44076e+12
116, 1.44076e+12
117, 1.44076e+12
118, 1.44076e+12
119, 1.44076e+12
120, 1.44076e+12
121, 1.44076e+12
122, 1.43177e+12
123, 1.43177e+12
124, 1.31449e+12
125, 1.07076e+12
126, 1.07076e+12
127, 1.07076e+12
128, 1.07076e+12
129, 1.07076e+12
130, 1.05226e+12
131, 1.05226e+12
132, 1.05226e+12
133, 1.03551e+12
134, 1.03551e+12
135, 9.85421e+11
136, 9.75261e+11
137, 9.69362e+11
138, 9.69362e+11
139, 9.69362e+11
140, 8.80558e+11
141, 8.80558e+11
142, 8.80558e+11
143, 8.80558e+11
144, 8.80558e+11
