Iteration, BestFitness
0, 3.08399e+11
1, 2.48459e+11
2, 2.48459e+11
3, 2.24744e+11
4, 2.03694e+11
5, 2.03694e+11
6, 1.93804e+11
7, 1.79526e+11
8, 1.69591e+11
9, 1.42613e+11
10, 1.23711e+11
11, 1.22473e+11
12, 1.16296e+11
13, 1.16296e+11
14, 9.98947e+10
15, 9.63331e+10
16, 9.63331e+10
17, 9.63331e+10
18, 9.21494e+10
19, 7.79504e+10
20, 7.79504e+10
21, 7.79504e+10
22, 7.79504e+10
23, 7.29534e+10
24, 6.86894e+10
25, 6.86894e+10
26, 6.86894e+10
27, 6.86894e+10
28, 6.86894e+10
29, 6.86894e+10
30, 6.86894e+10
31, 6.25169e+10
32, 5.97955e+10
33, 5.78139e+10
34, 5.68443e+10
35, 5.68443e+10
36, 5.68443e+10
37, 5.68443e+10
38, 5.59827e+10
39, 5.59827e+10
40, 5.59827e+10
41, 5.41772e+10
42, 5.31486e+10
43, 5.21423e+10
44, 5.21423e+10
45, 5.03125e+10
46, 5.03125e+10
47, 5.03125e+10
48, 5.03125e+10
49, 5.03125e+10
50, 4.64691e+10
51, 4.61139e+10
52, 4.50438e+10
53, 4.27235e+10
54, 4.27235e+10
55, 4.08717e+10
56, 4.08717e+10
57, 4.08717e+10
58, 3.47619e+10
59, 3.47619e+10
60, 3.47619e+10
61, 3.47619e+10
62, 3.47619e+10
63, 3.47619e+10
64, 3.47619e+10
65, 3.47619e+10
66, 3.47619e+10
67, 3.25625e+10
68, 3.18104e+10
69, 3.18104e+10
70, 3.18104e+10
71, 3.18104e+10
72, 3.18104e+10
73, 3.18104e+10
74, 3.18104e+10
75, 3.18104e+10
76, 3.18104e+10
77, 3.13495e+10
78, 3.13495e+10
79, 3.07855e+10
80, 3.0509e+10
81, 2.93034e+10
82, 2.9046e+10
83, 2.81235e+10
84, 2.81235e+10
85, 2.81235e+10
86, 2.81235e+10
87, 2.81235e+10
88, 2.81235e+10
89, 2.57768e+10
90, 2.55636e+10
91, 2.55636e+10
92, 2.55636e+10
93, 2.55636e+10
94, 2.52875e+10
95, 2.52461e+10
96, 2.52461e+10
97, 2.52461e+10
98, 2.52461e+10
99, 2.52461e+10
100, 2.35239e+10
101, 2.35239e+10
102, 2.35239e+10
103, 2.35239e+10
104, 2.35239e+10
105, 2.35239e+10
106, 2.35239e+10
107, 2.15357e+10
108, 2.15357e+10
109, 2.15357e+10
110, 2.15357e+10
111, 2.15357e+10
112, 2.15357e+10
113, 2.15357e+10
114, 2.15357e+10
115, 2.15357e+10
116, 2.07271e+10
117, 2.07271e+10
118, 2.07271e+10
119, 2.07271e+10
120, 2.07271e+10
121, 2.07271e+10
122, 2.07271e+10
123, 1.95586e+10
124, 1.95586e+10
125, 1.95586e+10
126, 1.93377e+10
127, 1.93377e+10
128, 1.93377e+10
129, 1.85098e+10
130, 1.85098e+10
131, 1.85098e+10
132, 1.85098e+10
133, 1.85098e+10
134, 1.85098e+10
135, 1.85098e+10
136, 1.85098e+10
137, 1.73691e+10
138, 1.6912e+10
139, 1.6912e+10
140, 1.6912e+10
141, 1.6912e+10
142, 1.66075e+10
143, 1.66075e+10
144, 1.66075e+10
145, 1.66075e+10
146, 1.66075e+10
147, 1.66075e+10
148, 1.62759e+10
149, 1.62759e+10
150, 1.62759e+10
151, 1.54912e+10
152, 1.54912e+10
153, 1.43462e+10
154, 1.43462e+10
155, 1.43462e+10
156, 1.43462e+10
157, 1.43462e+10
158, 1.43462e+10
159, 1.43462e+10
160, 1.43462e+10
161, 1.43462e+10
162, 1.43462e+10
163, 1.37599e+10
164, 1.37599e+10
165, 1.37599e+10
166, 1.37599e+10
167, 1.37599e+10
168, 1.37599e+10
169, 1.37599e+10
170, 1.37599e+10
171, 1.37599e+10
172, 1.27296e+10
173, 1.27296e+10
174, 1.27296e+10
175, 1.27296e+10
176, 1.27296e+10
177, 1.2697e+10
178, 1.24527e+10
179, 1.2275e+10
